year,ADID,CreativeUrl,Currency.Code,Spend,Impressions,StartDate,EndDate,OrganizationName,BillingAddress,CandidateBallotInformation,PayingAdvertiserName,CommitteeName,CommitteeIdentificationNumber,DisclosureNameOfCommittee,AdvertisingJurisdiction,Gender,AgeBracket,CountryCode,Regions..Included.,Regions..Excluded.,Electoral.Districts..Included.,Electoral.Districts..Excluded.,Radius.Targeting..Included.,Radius.Targeting..Excluded.,Metros..Included.,Metros..Excluded.,Postal.Codes..Included.,Postal.Codes..Excluded.,Location.Categories..Included.,Location.Categories..Excluded.,Interests,OsType,Segments,Language,AdvancedDemographics,Targeting.Connection.Type,Targeting.Carrier..ISP.,CreativeProperties,id,text
2024,53fc965ef58264f26b9a30569aaf76ea9b7a5d56700046788459b517c5180ea0,https://www.snap.com/political-ads/asset/49440672a772dedd2721efb75c75a0d54d2ca7b10c0df011e2bfd6e6f19c43cc?mediaType=png,USD,337,67640,2024/08/01 20:59:14Z,2024/11/06 04:59:00Z,Mary Peltola for Congress,US,Mary Peltola,Mary Peltola for Congress,,,,,,18+,united states,Alaska,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://marypeltola.com/nick-jobs-gone?utm_source=Snapchat&utm_medium=Ads,6720,GONE . If Nick Has it his way ... Your Jobs Only YOU Can Stop Him . Take Action with Mary Peltola for CONGRESS
2021,02546748c75a9c80a62ab2cb0f2309690b3795ba4bba546b981558285492736b,https://www.snap.com/political-ads/asset/fecd7c3bc55ce0ac3c19085f738f2faf3fbd5e8aa285ceb381d58a65086de1ee?mediaType=png,USD,138,12131,2021/01/22 13:00:00Z,2021/02/01 04:59:59Z,Bully Pulpit Interactive,"1445 New York Ave NW,Washington,20005,US",,Human Rights Campaign,,,,,,18+,united states,,,,,,,,,,,,,,,Provided by Advertiser,en,,,,web_view_url:https://act.hrc.org/page/74670/subscribe/1?ea.tracking.id=dr_act_bpi_snp_BidenTYJan21&utm_source=SNP&utm_medium=AD&utm_campaign=DR_JAN_SNP_BidenTY-Supp-Bold&utm_content=JoeKamalaTY,4101,JOE & KAMALA THANK YOU FOR USHERING EQUALITY II HUMAN RIGHTS CAMPAIGN® BACK TO THE WHITE HOUSE ADD YOUR NAME
2021,5eb3c194e22482639a311d84ad555b3b0d82a625f994d82b3c841b7ac8c73c9c,https://www.snap.com/political-ads/asset/70957b539d701e65185f426ea279e2ffcb9a5cbd0612e34cce6b7bcc835c8fa5?mediaType=png,USD,43,3123,2021/03/21 15:54:36Z,2021/03/31 15:54:36Z,Do Big Things,"PO Box 128,Mill Valley,94942,US",,Community Change Action,,,,,,18+,united states,,,,,,,,,,,,,Political News Watchers,,Provided by Advertiser,en,,,,web_view_url:https://p2a.co/vMDk17z/?p2asource=snap-lb-2021vaccine-dpost_polnews-nat_reliefc1-reliefi4,4468,COMMUNITY CHANGE Power from the ground up ACTION We're united for bold COVID Relief .
2022,98c488e2e5e96a0146b80dc373ddf108381666fd6b5103bbd4522969c27082cc,https://www.snap.com/political-ads/asset/19d23e9271a830d618f9d7508141228ba21e8e7f0d9ac81f444948ad0c13914f?mediaType=png,USD,444,116491,2022/09/12 00:01:07Z,2022/10/16 03:59:59Z,Chong and Koster,"1640 Rhode Island Ave. NW, Suite 600,Washington,20036,US",,PPFA,,,,,FEMALE,18-35,united states,,,,,,,"Oklahoma City,Tulsa",,,,,,"Hip-Hop Music Fans,Soul & R&B Fans",,Provided by Advertiser,en,,,,web_view_url:https://www.plannedparenthood.org/get-care/our-services?utm_source=Snapchat&utm_medium=Snap&utm_campaign=CK.PPFA.ReassuranceFall22.SC.Eng.BLK.OK.FE.18_35.Snap.Static.YourCare,4843,YOUR CARE IS OUR PRIORITY . LEARN MORE ם Թ Ⓡ
2025,15cfd1cbcbdda87982466212520f93b3b076035bb77d1e9c826898575b217dba,https://www.snap.com/political-ads/asset/18a889b0f03731e35619d470c58dcaf2817e24bb4da75a36d952c96f02e9fc2d?mediaType=png,USD,82,4618,2025/11/04 16:24:42Z,2025/12/11 04:58:00Z,Ben and Jerry s Homemade Inc,"530 Community Drive,South Burlington,05403,US",,Ben & Jerry's,,,,,,18-44,united states,,,,,,,,,,,,,"Arts & Culture Mavens,Comics & Animation Fans,Movie Theater Goers,Hipsters & Trendsetters,Concert & Festival Goers,Hip-Hop Music Fans",,Provided by Advertiser,,,,,web_view_url:https://activism.benjerry.com/page/180627/petition/1?utm_source=snapchat&utm_medium=paidsocial&utm_campaign=BJ-WITHIN_Q325_Activism_Conversion&utm_term=ActivismInterests&utm_content=static&utm_objective=convert&utm_root=d&,8279,ACCESS TO ABORTION SAVES LIVES ACT NOW : PROTECT ABORTION RIGHTS
2024,45e254f6090f7172a2139dff8893bfd65c392c99a115c94bb7ffacd9d03d2e83,https://www.snap.com/political-ads/asset/5a5fd0d39354f55729f599e2fd0428ac2e3f865868c97387fe7bd010a69c4f15?mediaType=png,USD,93,5969,2024/08/14 09:09:16Z,,MedGlobal,US,,MedGlobal,,,,,,23+,united states,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://medglobal.org/syrian-mission/?utm_source=snapchat&adid={{ad.id}},6914,PAIA A 16.7 MILLION SYRIANS NEED ASSISTANCE SAVE LIVES WITH MEDGLOBAL DONATE NOW G MedGlobal
2024,b7f05655c51dfcf07f85dcf71df0a772607f68c190fbccaf672dcf3e7a176550,https://www.snap.com/political-ads/asset/13008d56fb7606bed32bc426616328c8c8f76c29bd46a6d25419b608b0be7a78?mediaType=png,USD,78,2360,2024/09/10 04:00:02Z,2024/09/25 03:59:59Z,Chong and Koster,"1640 Rhode Island Ave. NW, Suite 600,Washington,20036,US",,El Pueblo,,,,,,18-35,united states,North Carolina,,,,,,,,,,,,"Advocates & Activists,Bachata Music Fans,Latin Music Fans,Reggaeton Music Fans,Traditional Mexican & Colombian Music Fans,Soccer Enthusiasts,Family Travelers,Mexican Food Buyers",,Provided by Advertiser,en,,,,web_view_url:https://elpueblo.org/abortion/,7627,Abortion gives us the FREEDOM to control our lives and futures EL PUEBLO
2022,87aeca9a447c659b556feecd0f27901857677dcfb587ac95a56659fe0400170e,https://www.snap.com/political-ads/asset/0834a1178a0f4e63c0700c2b9c87e8460df9842d8e6b2b0fa3422778face1e06?mediaType=png,USD,11,4153,2022/02/19 03:00:06Z,2022/02/26 00:00:06Z,Sullivan Jones Senate Campaign,US,,Sullivan Jones Senate Campaign,,,,,,,united states,,,,,latitude 42.822412603983906;longitude -102.99884207021476;radius 2.72,,,,,,,,,,Provided by Advertiser,,,,,,5849,I'm With Jones Because he's with the students CSC ELECTION
2020,fd715860c993fcdd7b7e7d0479d053474ff1f6707bbd55c1b547f18473caf4b9,https://www.snap.com/political-ads/asset/1c8f509d3119d32791bd3e9057d9bee9d8c72b51737f31586bba54b6908cd3f4?mediaType=png,USD,620,192752,2020/09/27 14:26:48Z,2020/11/04 01:00:00Z,Do Big Things,"PO Box 128,Mill Valley,94942,US",Supermajority,Supermajority PAC,,,,,FEMALE,18-35,united states,Arizona,,,,,,,,,,,,,,,,,,,web_view_url:https://supermajority.com/educationfund-voter-checklist-arizona/?utm_source=Snap&utm_medium=OM&utm_campaign=2020vbm&utm_content=om_aw_pr_20201019_snap-aw-VBMarizona-dpost_brddems-az_wv3djti1&source=om_aw_pr_20201019_snap-aw-VBMarizona-dpost_brddems-az_wv3djti1,3081,"AMERICA NEEDS NASTY OMEN HEXE EFUGEES WE CAN FIRE TRUMP . VOTE NOW Paid for by Supermajority PAC , https://supermajority.com/pac/ . Not authorized by any candidate or candidate's committee . FLICKR : GAGE SKIDMORE"
2020,4e00e1d60bb87a02108140115080f3ce4863ecdc5f461b82e11771609e63cbc9,https://www.snap.com/political-ads/asset/395baab1009ec8ac47d4998ec4a7304a688de5f7520d85cbb55e6dfde3164866?mediaType=png,USD,116,15231,2020/08/07 18:09:25Z,2020/09/01 03:59:59Z,ACRONYM,US,,ACRONYM,,,,,,18+,united states,,,,,,,,,,,,,,,,,,,,web_view_url:https://www.peoplespowergrab.org/register?utm_source=snap&utm_medium=paid-cnv&utm_campaign=ete-rg-if&utm_term=pa-uaa-cl&utm_content=8DD03665,2289,DON'T MISS THE DEADLINE REGISTER TO VOTE 00 PEOPLE'S POWER GRAB
2025,67cf91f036735f0ebd760096ed4e76b0608b139e06a50dddd386bdde1daca190,https://www.snap.com/political-ads/asset/0ed5f435818d5f66425b13fbaf7c5123aa9f2e66dcfcea72020b6d751ba61079?mediaType=png,USD,82,16248,2025/08/14 17:40:30Z,,The Free Press,"82 Nassau St., Suite 62658,New York,10038,US",,The Free Press,,,,,,18+,united states,,,,,,,,,,,,,,,,en,,,,web_view_url:https://www.thefp.com/p/the-hunting-of-jews-at-bondi-beach?utm_medium=paid-social&utm_adgroup={{adSet.id}}&utm_adid={{ad.id}}&utm_source=snapchat&utm_campaign=content&utm_content=bondibeach,9073,THE #FP By Brendan O'Neill The Hunting of Jews at Bondi Beach
2025,2e210262af979458e3bb92435636a02a93d9a2939b06f383553b04658ee185ef,https://www.snap.com/political-ads/asset/36fe2d344f3f0b99e544923dffef15adb7c1133cf4566e9a5344a3839455e84e?mediaType=png,USD,1628,107984,2025/06/18 15:41:21Z,,The Free Press,"82 Nassau St., Suite 62658,New York,10038,US",,The Free Press,,,,,,18+,united states,,,,,,,,,,,,,"Bookworms & Avid Readers,Business News Watchers,Celebrity News Watchers,Political News Watchers",,,en,,,,web_view_url:https://www.thefp.com/p/the-war-on-knowledge-education-schools-teachers?utm_medium=paid-social&utm_adgroup=ret&utm_adid={{ad.id}}&utm_source=snapchat&utm_campaign=marketing_content&utm_content=waronknowledge,9123,"#FP The War on Knowledge At the private school where I once taught , the idea was that spelling got in the way of creativity . So I watched as kids wrote ' macien ' for ' machine ' at age 14. Tuition was $ 60,000 a year . AA By Dan Lerman AA AAAA"
2020,407031d2d5e93c3209082f630703bf44146e985c074dce21acee7dd2fd2dae4c,https://www.snap.com/political-ads/asset/a58e10e86521599d21823b346dc725f2377ac140488eaeff3db9ec9267c7ca1e?mediaType=png,USD,45,9590,2020/07/21 20:15:19Z,2020/08/05 03:59:59Z,ACRONYM,US,,ACRONYM,,,,,,18-34,united states,,,,,,,,,,,,,,,,,,,,web_view_url:https://www.peoplespowergrab.org/register?utm_source=snap&utm_medium=paid-cnv&utm_campaign=ete-rg-sp&utm_term=ls-ulw-cl&utm_content=CF826C10,1624,PEOPLE'S POWER GRAB Voted DON'T BE THAT GUY Voted
2024,af6411a9aa56ba958c95ad02f9fd1b1d2cabbb9c141ad74abb29799e061b9f00,https://www.snap.com/political-ads/asset/193bee094dc4b0404fde59bd4a2ff725a8da3b804ff5885ead19cf6570704aa3?mediaType=png,USD,34,437,2024/08/28 04:00:04Z,2024/11/06 01:59:00Z,Voter Formation Project,"712 H St NE PMB 41,Washington,20002,US",,Voter Formation Project,,,,,,18+,united states,Arizona,"Alabama,Alaska,Arkansas,California,Colorado,Wyoming,Wisconsin,West Virginia,Washington,Virginia,Vermont,Utah,Texas,Tennessee,South Dakota,South Carolina,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island",,,,,,,,,,,,,,es,,,,web_view_url:https://mobilize-es.howtovote.guide?utm_source=snap&utm_brand=htv&utm_medium=paid-cnv&utm_campaign=24mb-go-p1-if&utm_term=az-l-es-v&utm_content=VFP9W2XR4TA,7876,El día de las elecciones es hoy 5 de noviembre Vota ahora VOTE ΤΕ howtovote PAID FOR BY VOTER FORMATION PROJECT OTE VOTE
2025,0ffd59fa8fa958a4325b4d592c47d0d0483cc206721e4208e0051bef5eed1fc0,https://www.snap.com/political-ads/asset/5847dd540130e4c5a3009ae6c2370356924bb7bc04723c10baa300437dd7f02c?mediaType=png,USD,262,17491,2025/03/05 10:15:50Z,,Mercy USA,US,,Mercy-USA,,,,,,18+,united states,,,,,,,,,,,,,Philanthropists,,Provided by Advertiser,,,,,web_view_url:https://mercyusa.org/Ramadan-Yemen-2025?utm_source={{site_source_name}}&utm_medium=paid-social&utm_campaign=ram_2025_{{campaign.name}}&utm_content={{ad.id}},9018,☆ SHINE THE LIGHT of Mercy PER BA Millions in Yemen Are Struggling Send Food Aid This Ramadan Donate Now
2022,1f74b522cae9f8ea738af1ffd2a0a381843041ce4ed004a115b02a30f9b9e13c,https://www.snap.com/political-ads/asset/876e1ef5a335a701d02d9c383a04599f23a68f716634e278b8c77c8ae8010695?mediaType=png,USD,106,36639,2022/08/09 20:50:10Z,2022/10/25 03:59:59Z,AL Media,"222 W Ontario, Suite 600,,Chicago,60654,US",One Georgia,"One Georgia, Inc.",,,,,,18+,united states,Georgia,,,,,,,,,,,,"targetsmart_23,targetsmart_22,targetsmart_15,targetsmart_18",,,,,,,web_view_url:https://staceyabrams.com/,5369,STACEY ABRAMS ONE GEORGIA THE COST OF BRIAN KEMP'S GEORGIA ? Music Midtown canceled - $ 50M The All - Star Game gone $ 100M Georgia's film industry at risk - $ 4.4B ALL BECAUSE OF HIS EXTREME AGENDA . PAID FOR BY ONE GEORGIA INC . APPROVED BY ABRAMS FOR GOVERNOR .
2019,49c7f28e702e34575d7eb9d65fa05794bca16758911c27130ec164e9653cb5ac,https://www.snap.com/political-ads/asset/30dcfc9696e0424cbd0588ccdeb0db907db06399dc1c9959d478ded48e631f8d?mediaType=png,USD,51,14346,2019/08/23 22:40:54Z,2019/08/31 03:59:59Z,Chong and Koster,"1707 L St NW Suite 950,Washington,20036,US",,Voter Participation Center,,,,,,18+,united states,,,,,,,,,"53078,53919,54227,53507,54159,54979,53035,54749,54212,54009,54723,53804,53579,53586,54732,54491,53504,54909,54004,54156,54437,54028,54512,54454,54642,53826,54638,53570,53911,54436,54613,53576,54245,53924,53516,54539,54859,54635,54740,54810,54026,54670,54175,54664,54112,54433,53529,54648,54770,54666,54950,54547,54864,54655,54824,54747,54754,54943,54460,54639,54511,53929,53573,54428,54821,54618,54616,54726,54486,53932,54631,53510,54872,53125,54876,54762,53046,53502,53936,54421,54469,54773,53170,54128,54405,54540,54135,53585,53114,53203,54534,54858,53007,53940,53036,54229,54406,54423,54169,54874,53070,54126,54101,54757,54139,53941,53049,53119,54161,53017,54940,53103,53033,54738,54171,54106,53521,53044,53183,54121,54129,53076,54230,54228,54947,54658,54448,54170,54629,54411,54440,53021,54767,54873,54555,53032,54015,54165,54830,54847,54426,54661,54730,54822,53178,54986,54177,53075,54011,54728,53039,53946,54558,53042,54619,54216,53014,54758,54484,53531,54722,53004,54174,54208,53013,54837,54005,53811,53080,53560,54154,54025,53058,53523,53508,53528,54727,54107,53578,53950,54853,54201,54151,54801,53956,53813,53594,53809","54735,54862,53505,54846,53825,54621,53522,54641,53943,54561,53926,54488,54560,53937,54441,53148,54564,54542,54750,54485,54006,53935,54127,54969,54524,54246,53099,54844,53801,54746,53526,54413,54832,54931,54890,53931,53060,53584,54651,54103,54611,53016,54530,53817,54978,53192,54123,54845,54415,54861,54211,53802,53824,53707,53159,53109,53942,54760,53540,54632,54932,54014,54964,54435,54974,54644,54965,54733,54007,54412,54870,53577,53011,53517,53820,54104,53063,53057,54111,54626,54082,54407,54627,53923,54210,54610,54624,54425,54470,53034,54628,53091,54519,53930,54896,54498,54562,53503,54149,54930,54554,54889,54819,53944,54556,54541,53806,54566,54741,54202,54759,54209,53556,53968,53951,54970,54416,54234,54966,54021,54113,54141,54110,54960,53108,54180,53153,53020,54023,54173,54739,54414,54742,53061,54473,54013,53038,54114,54614,54479,54949,54724,54963,54840,53520,54817,53807,54736,54725,54667,53574,54552,54466,53954,54755,54982,53156,54020,54941,53525,53583,53139,53964,54945,53565,54771,54630,53960,53179,53097,54474,53933,53805,54848,53726,53821,53934,53184,54162,54217,53558,53189,53146,54937,53018,53029,53027,53012,53089,53090,53098,53551,53122,53589,53925,54868,54501,53963,54904,54929,53534,53182,53083,53168,54729,53404,53235,53548,53224,54703,53129,54476,53143,53132,54302,53704,53566,53511,54301,53403,53705,53713,53221,53217,53715,53210,53233,54911,53714,53188,53562,53154,53186,53225,54902,54166,53211,53818",,,,,Provided by Advertiser,,,,,web_view_url:https://register.vote.org/?partner=243304&campaign=CK-VPC-OVR20-SC-VDO.A01-WI-Zips-BO-13.35,466,SWIPE TO REGISTER TO VOTE WISCONSIN FORWARD ST 1848 F
2022,9b35c8a8551a04e5053b43407e7b16842f94a54cdf7920fb4983133f469d5663,https://www.snap.com/political-ads/asset/58dc3b2d6406b29b2fc696160337422de380cac7a07d138e49ecdb015da0f6c5?mediaType=png,USD,18,2144,2022/09/30 04:27:19Z,,Winning Mark,"1220 SW Morrison St Suite 910,,Portland ,97205,US",,Progress Georgia,,,,,,18+,united states,,,,,,,,,"30005,30024,30040,30041,30097,30101,30102,30144,30062,30066,30068,30075,30350,30188,30009,30076,30004,30022,30080,30082,30318,30327,30331,30336,30339,30213,30214,30290,30291,30337,30349,30047,30093,30043,30044,30046,30517,30518,30519,30542,30548,30017,30019,30045,30052,30620,30084,30087,30549,30565,30605,30606,30607,30622,30666,30677,30680,31008,31028,31088,31093,31098,31721,31805,31815,31821,31824,31825,31832,39813,39823,39824,39826,39836,39840,39841,39842,39846,39851,39854,39861,39862,39866,39867,39877,39886,31701,31705,31707,31730,39825,39837,39845,39859,39870,31302,31314,31315,31322,31324,31405,31419,30028,30107,30115,30534,30501,30504,30506,30507,30060,30064,30152,30619,30625,30627,30628,30629,30630,30631,30642,30648,30650,30660,30667,30668,30669,30673,30678,30683,31024,30809,30813,30907,30240,30241,31804,31808,31811,31822,31823,31830,31833,31904,31312,31326,31407,31408,30309,30311,30310,30314,30303,30306,30324,30307,30312,30315,30316,30344,30354,30288,30297,30320,30122,30134,30135,30032,30033,30034,30294,30002,30021,30030,30035,30079,30083,30317,30038,30094,30252,30281,31301,31308,31309,31313,31320,31321,31323,31328,31331,31406,31410,31411,30067,30069,30305,30326,30328,30342,31001,31079,31501,31503,31510,31512,31516,31518,31519,31533,31535,31537,31542,31550,31551,31552,31554,31557,31562,31567,31605,31622,31624,31635,31637,31639,31642,31645,31650,31733,31749,31750,31760,31774,31783,31790,31794,31798,30103,30114,30120,30121,30139,30143,30171,30183,30184,30189,30127,30157,30011,30071,30092,30096,30013,30014,30016,30025,30055,30056,30228,30233,30248,30253,30054,30216,30234,30621,30641,30655,30663,31029,31031,31032,31033,31038,31046,31061,31062,31064,31082,31085,31087,31204,31210,31211,30319,30338,30340,30341,30345,30346,30360",,,,"Advocates & Activists,Bookworms & Avid Readers,Green Living Enthusiasts,News Watchers",,Provided by Advertiser,,,,,web_view_url:https://thegeorgiavoterguide.com/?utm_source=snapchat&utm_medium=display&utm_campaign=regquiz,5573,"10111010 00 . 1011 2 88 GEORGIA DRIVER'S LICENSE DL OL MO NO . 999999999 02/22/1954 02/22/2028 GLASS C IMA GEORGIA SAMPLE 123 MAIN ANYTO ANYCOUN REST NONE END 2/22/2018 BRO 20 1234567901234567 ORGAN DONOR MENS 40 To I'm a Georgia Voter GET ALL THE INFO YOU NEED TO MAKE YOUR VOICE HEARD ① WWW.THEGEORGIAVOTERGUIDE.COM VOTE 10:45 THE GEORGIA VOTER GODE GEORGIA , IT'S TIME TO MAKE HISTORY AGAIN ANSWER A FEW SIMPLE QUESTIONS , AND WE'LL GET YOU THE RIGHT VOTING INFORMATION START"
2024,07c578efa96d57b570d9e7d5d36d8a4dc278a85bebf1647d5e5df9bca9a3528d,https://www.snap.com/political-ads/asset/a87096dcd687d15867f7437a849392a7be42aef2b7795eabe39a25efd7c2657d?mediaType=png,USD,414,54529,2024/06/01 04:00:19Z,2024/06/11 03:59:00Z,Harris for President,US,Joe Biden,Biden for President,,,,,,18+,united states,Georgia,,,,,,,,,,,,,,,,,,,web_view_url:https://joebiden.com/protecting-and-strengthening-the-affordable-care-act?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-ACA2&utm_campaign=June,7105,"DONALD TRUMP WOULD "" TERMINATE "" THE AFFORDABLE CARE ACT BID N HARRIS PAID FOR BY BIDEN FOR PRESIDENT"
2022,74ca95d66029b7c862bcbc8924a2602db205d60b2ab2d521ec94fd83c67ff2d3,https://www.snap.com/political-ads/asset/856ad0776a04e4433eac6449bc013dc9d8be4975970971a0788ddd3649e56654?mediaType=png,USD,106,6239,2022/03/29 12:00:00Z,2022/04/05 21:00:00Z,Democratic National Committee,"131 16th Street NE,Washington,20003,US",,Democratic National Committee,,,,,,18+,united states,Wisconsin,,,,,,,,,,,,,,,,,,,web_view_url:https://iwillvote.com/locate/?state=wi&utm_source={{campaign.name}}&utm_medium={{ad.id}}&utm_campaign={{adSet.name}}&utm_content={{creative.headline}},5613,ELECTION DAY IS APRIL 5 FIND YOUR POLLING PLACE PAID FOR BY THE DEMOCRATIC NATIONAL COMMITTEE . WWW.DEMOCRATS.ORG . THIS COMMUNICATION IS NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE
2023,46189d6c2c9825110d418318710ae0bb6af89c604badaa854e30cd1e32886d2a,https://www.snap.com/political-ads/asset/5ffa2234bffccbfb7d5d16a91b79fdf199b9aa4d3433fa2d750d63eaba9f62cd?mediaType=png,USD,67,5221,2023/10/11 17:28:59Z,2023/10/18 03:59:00Z,Chong and Koster,"1640 Rhode Island Ave. NW, Suite 600,Washington,20036,US",,Equality Federation,,,,,,18+,united states,Minnesota,,,,,,,,,,,,Advocates & Activists,,Provided by Advertiser,,,,,web_view_url:https://www.equalityfederation.org/together,6262,equalityfederation WE'RE BUILDING A FUTURE WE CAN ALL BE PROUD OF
2022,e41a2058548a7a7ae53ddf0bb8cacb7fc52f182ae5e8665b4502a2811f6f32ed,https://www.snap.com/political-ads/asset/600749e32fae0092829a3d3ec18949901f955a7b3f408ac0e89d2520a93987fe?mediaType=png,USD,1049,285129,2022/09/19 10:00:38Z,2022/10/17 03:59:00Z,Blue State Digital,"101 Avenue of the Americas, 12th Floor,New York,10013,US",,Climate Power,,,,,,18-24,united states,Nevada,,,,,,,,,,,,"High Schoolers,College Basketball Fans,College Football Fans,vac_250,vac_251,vac_252",,Provided by Advertiser,,,,,web_view_url:https://www.votefuture.org/,5350,* ~ PERSONAL NEWS ~ * THE YOUTH VOTE MADE HISTORIC CLIMATE ACTION HAPPEN . AND WE'LL DO IT AGAIN ! VOTE FOR OUR FUTURE LESS HEAT ! SHOULD WORRY CEXXONS FUTURE uno VOTE CLIMATE JUSTICE PAID FOR BY CLIMATE POWER
2020,7956ac3f6406e4cc7d617af5ef6b0c3cddbfe82cab3119261f7b43a90c3ab8ea,https://www.snap.com/political-ads/asset/9acf13bee168e8f3f622288aaaad2d18245bcb71a7f9c88348813f98975a7851?mediaType=png,USD,458,274681,2020/03/24 14:22:05Z,2020/04/01 03:59:59Z,"Middle Seat Consulting, LLC","Po Box 21600,Washington,20009,US",Alexandria Ocasio-Cortez,Alexandria Ocasio-Cortez 2020,,,,,,18+,united states,,,,,,,,,,,,,,,,,,,,web_view_url:https://act.ocasiocortez.com/survey/ads-snapchat-2020q1-endorseaoc/source=ads-ea-snapchat-20200324-snplklk-endorse-ad001,2247,SWIPE UP TO ENDORSE AOC CAS WELL BEARS DO
2022,55edf0a663f41f9641bec6dc516c973fceaa951f6ea4a458b7fda67c17448b6e,https://www.snap.com/political-ads/asset/b7dc73ab26dcbfceb9ace7ba5e89ae4fa55d6ddf1f21fedd252f0920be0ccc2c?mediaType=png,USD,666,60113,2022/10/17 22:54:54Z,2022/11/05 00:00:00Z,Chong and Koster,"1707 L St NW Suite 950,Washington,20036,US",,Voter Participation Center,,,,,,18+,united states,Michigan,,,,,,,,,,,,,,,en,,,,web_view_url:https://www.voterparticipation.org/early-voting-locations/?utm_source=EV22&utm_medium=Snapchat&utm_campaign=CK-VPC-EV22-SNAP-VPC.E01-MI-MIEV-BO-18p-creativedetail2,4731,"E PLURIBUS UNUM TUEBOR SI QUÆRIS PENINSULAM AMCNAM IRCUMSPICE Last Day for In - Person Absentee Voting is MONDAY , NOVEMBER 7TH"
2024,a8f9922efd793e1d4ff33ada3ab8de85de4cc9e7860d3229464fc0f630b9c44c,https://www.snap.com/political-ads/asset/36b9b988813021bc7d762d1fdf5a3d4d9f533693ec011bb783f15731a05b4915?mediaType=png,USD,135,5291,2024/12/20 13:24:11Z,,"Baitulmaal, Inc.",US,,"Baitulmaal, Inc.",,,,,,21+,united states,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://baitulmaal.org/gaza-relief-eoy-2024/?utm_source=snapchat&adid={{ad.id}},7153,baitulmay ER baitulmaalⓇ FIGHT HUNGER IN GAZA SEND FOOD AID FROM $ 18 GIVE TODAY ALL DONATIONS ARE TAX - DEDUCTIBLE
2022,372b0ee3aadc9c18fe9b1e42b5173720c771b8bc044eb9b0b352789946693395,https://www.snap.com/political-ads/asset/6540691f3154774980568c74fa815664251e1966413a7557118ca079e60b156c?mediaType=png,USD,19,2197,2022/04/19 13:00:00Z,2022/06/29 01:00:00Z,Wavelength Strategy,US,Kathy Hochul,Kathy Hochul for NY,,,,,,18+,united states,New York,,,,,,,,,,,,"Latin Music Fans,Sports Fans,Soccer Enthusiasts",,Provided by Advertiser,en,,,,web_view_url:https://kathyhochul.com/?utm_source=snapchat&utm_content=onejob&utm_medium=pm,5029,GOVERNOR Kathy Hochul Cutting Taxes for Middle Class Families LEARN MORE PAID FOR BY FRIENDS FOR KATHY HOCHUL
2024,0cca76ee544a5913aee681d44526e2e75e80148a27249f2beafb7faab9838d84,https://www.snap.com/political-ads/asset/7c50d958e301f8351801afeb66b445f6d66ee4d8b4b6b8e488102fc3ce9bf43f?mediaType=png,USD,2,186,2024/01/22 01:58:57Z,2024/01/23 07:59:00Z,Rising Tide Interactive LLC,"1250 H St. NW,Washington,20005,US",,Voto Latino,,,,,,18-40,united states,Nevada,,,,,,,,,,,,,,,,,,,web_view_url:https://register.rockthevote.com/registrants/new?partner=37554&source=SNAP_NV_2024_PDL_Unreg_TM&tracking=,7991,BATTLE BORN NEVADA TOMORROW is the deadline to register to vote online in Nevada REGISTER NOW
2024,6604ddfece5b62f06d2e2e34cada58059c97f8c07cde687b52a696ffff8fcfc0,https://www.snap.com/political-ads/asset/b280b988d76ae9ed3a693d2414e4eb0edea84928a3927b9bfebc54521c0830ee?mediaType=png,USD,80,10081,2024/09/23 04:00:30Z,2024/10/01 03:59:59Z,MNI Targeted Media,"225 High Ridge Road, East Building,Stamford,06905,US",Americans for Consumer Protection,Americans for ConsumerProtection,,,,,,18+,united states,Arizona,,,,,,,,,,,,,,,,,,,,7522,DON'T SWAP ONE FAILED POLICY FOR ANOTHER Menthol TELL THE WHITE HOUSE : DON'T BAN MENTHOL CIGARETTES PAID FOR BY AMERICANS FOR CONSUMER PROTECTION . NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE . WWW.BUILDINGAMERICASFUTURE.COM .
